id,fdc_id,nutrient_id,amount
8521134,747187,1051,40.5
8521132,747187,1004,30.6
8521149,747189,1093,1590.0
8521214,747193,1093,1540.0
8521218,747194,1051,39.8
8521217,747194,1004,30.1
8521289,747199,1093,1660.0
8521292,747200,1004,30.5
8521293,747200,1051,39.0
8521364,747205,1093,1500.0
8521367,747206,1004,30.7
8521369,747206,1051,39.7
8521434,747211,1004,29.8
8521432,747211,1051,39.9
8521449,747213,1093,1800.0
8521514,747217,1093,1650.0
8521517,747218,1004,31.0
8521518,747218,1051,39.3
8521589,747223,1093,1660.0
8521592,747224,1004,30.9
8521593,747224,1051,39.1
8521664,747229,1093,1660.0
8521667,747230,1004,30.9
8521668,747230,1051,38.9
8521739,747235,1093,1500.0
8521743,747236,1051,39.7
8521742,747236,1004,30.3
8521814,747241,1093,1460.0
8521818,747242,1051,39.3
8521817,747242,1004,31.0
8521889,747247,1093,1510.0
8521892,747248,1004,29.7
8521893,747248,1051,38.9
8521964,747253,1093,1620.0
8521967,747254,1004,31.0
8521968,747254,1051,39.0
8522039,747259,1093,1530.0
8522043,747260,1051,39.2
8522042,747260,1004,31.5
8522114,747265,1093,1690.0
8522118,747266,1051,38.4
8522117,747266,1004,31.3
8522183,747272,1051,39.8
8522186,747272,1004,31.0
8522190,747273,1093,1660.0
8522260,747279,1004,29.5
8522257,747279,1051,38.5
8522264,747280,1093,1690.0
8522331,747286,1051,38.9
8522334,747286,1004,30.6
8522339,747287,1093,1780.0
8522408,747293,1004,31.0
8522405,747293,1051,38.8
8522413,747294,1093,1710.0
8522482,747300,1004,30.7
8522479,747300,1051,40.1
8522486,747301,1093,1750.0
8522503,747305,1093,1710.0
8522570,747309,1051,39.5
8522569,747309,1004,30.6
8522573,747312,1093,1820.0
8522645,747316,1004,30.0
8522646,747316,1051,40.0
8522654,747319,1093,1820.0
8522721,747323,1004,30.5
8522722,747323,1051,40.1
8522730,747326,1093,1620.0
8522798,747330,1051,39.8
8522797,747330,1004,31.1
8522804,747333,1093,1770.0
8522874,747337,1051,40.0
8522873,747337,1004,29.1
8522884,747340,1093,1700.0
8522950,747344,1051,40.2
8522949,747344,1004,30.7
8522952,747347,1093,1710.0
8523026,747351,1051,39.8
8523025,747351,1004,30.9
8523035,747354,1093,1860.0
8523101,747358,1004,31.1
8523102,747358,1051,39.1
8523105,747361,1093,1690.0
8523178,747365,1051,40.0
8523177,747365,1004,29.3
8523184,747368,1093,1380.0
8523253,747372,1004,32.0
8523254,747372,1051,39.0
8523261,747375,1093,1610.0
8523330,747379,1051,38.7
8523329,747379,1004,32.2
8523335,747382,1093,1710.0
8523406,747386,1051,39.8
8523405,747386,1004,31.2
8523413,747389,1093,1740.0
8523481,747393,1004,31.2
8523482,747393,1051,39.6
8523486,747396,1093,1670.0
8523558,747400,1051,39.5
8523557,747400,1004,32.5
8523560,747403,1093,1380.0
8523634,747407,1051,39.9
8523633,747407,1004,32.1
8523636,747410,1093,1520.0
8523710,747414,1051,39.2
8523709,747414,1004,32.5
8523716,747417,1093,1410.0
8523785,747421,1004,31.5
8523786,747421,1051,40.1
8523789,747424,1093,1620.0
8523861,747428,1004,31.1
8523862,747428,1051,39.2
8523871,747429,1093,1600.0
8523931,747429,1051,39.5
8523933,747429,1004,31.1
8523941,747429,1003,17.5
8523956,747429,1005,6.35
8523961,747430,1004,1.04
8523959,747430,1051,0.0
8523960,747430,1003,25.5
8523979,747431,1004,1.16
8523977,747431,1051,0.0
8523978,747431,1003,21.3
8523997,747432,1004,0.86
8523996,747432,1003,23.3
8523995,747432,1051,0.0
8524013,747433,1051,0.0
8524014,747433,1003,25.6
8524015,747433,1004,1.12
8524031,747434,1051,0.0
8524032,747434,1003,26.8
8524033,747434,1004,1.14
8524049,747435,1051,0.0
8524051,747435,1004,1.28
8524050,747435,1003,24.6
8524069,747436,1004,1.44
8524068,747436,1003,25.2
8524067,747436,1051,0.0
8524085,747437,1051,0.0
8524087,747437,1004,1.23
8524086,747437,1003,24.4
8524103,747438,1051,0.0
8524104,747438,1003,25.0
8524105,747438,1004,1.03
8524121,747439,1051,0.0
8524122,747439,1003,23.4
8524123,747439,1004,1.2
8524141,747440,1004,1.31
8524140,747440,1003,25.9
8524139,747440,1051,0.0
8524157,747441,1051,0.0
8524158,747441,1003,24.1
8524159,747441,1004,1.51
8524177,747442,1004,1.32
8524176,747442,1003,24.5
8524175,747442,1051,0.0
8524195,747443,1004,1.28
8524194,747443,1003,23.5
8524193,747443,1051,0.0
8524212,747444,1003,24.4
8524211,747444,1051,0.0
8524213,747444,1004,1.45
8524229,747445,1051,0.0
8524231,747445,1004,1.24
8524230,747445,1003,23.7
8524248,747446,1003,24.7
8524247,747446,1051,0.0
8524249,747446,1004,1.24
8524325,747447,1093,36.0
8524301,747447,1051,90.0
8524279,747447,1005,6.27
8524297,747447,1004,0.34
8524317,747447,1003,2.57
8524405,747448,1004,0.22
8524401,747448,1051,91.1
8524416,747448,1093,10.0
8524419,747448,1005,7.63
8524409,747448,1003,0.64
8524480,747452,1004,0.1
8524481,747452,1051,68.7
8524489,747453,1093,965.0
8524495,747457,1051,67.7
8524494,747457,1004,0.1
8524503,747458,1093,929.0
8524519,747463,1051,69.3
8524518,747463,1004,0.2
8524527,747464,1093,972.0
8524531,747467,1051,68.3
8524529,747467,1004,0.38
8524543,747469,1093,923.0
8524557,747473,1051,67.8
8524556,747473,1004,0.2
8524565,747474,1093,942.0
8524569,747477,1051,68.2
8524570,747477,1004,0.26
8524581,747479,1093,893.0
8524587,747483,1004,0.34
8524589,747483,1051,68.1
8524596,747485,1093,893.0
8524608,747488,1051,68.4
8524605,747488,1004,0.31
8524616,747490,1093,907.0
8524632,747494,1004,0.1
8524633,747494,1051,68.3
8524641,747495,1093,942.0
8524650,747498,1093,987.0
8524655,747499,1051,69.9
8524653,747499,1004,0.46
8524662,747503,1004,0.39
8524665,747503,1051,67.7
8524675,747505,1093,924.0
8524683,747508,1051,68.3
8524682,747508,1004,0.37
8524693,747510,1093,893.0
8524709,747514,1051,69.0
8524708,747514,1004,0.2
8524717,747515,1093,957.0
8524726,747518,1093,952.0
8524729,747519,1004,0.51
8524730,747519,1051,69.4
8524745,747523,1093,993.0
8524750,747524,1051,69.7
8524747,747524,1004,0.59
8524764,747528,1093,940.0
8524768,747529,1051,68.0
8524767,747529,1004,1.27
8524779,747533,1051,68.6
8524777,747533,1004,0.3
8524787,747534,1093,1000.0
8524796,747538,1004,0.2
8524798,747538,1051,69.0
8524806,747539,1093,922.0
8524815,747543,1004,0.2
8524817,747543,1051,68.6
8524825,747544,1093,946.0
8524836,747548,1051,68.5
8524834,747548,1004,0.2
8524844,747549,1093,972.0
8524855,747553,1051,68.8
8524853,747553,1004,0.3
8524863,747554,1093,942.0
8524874,747558,1051,69.2
8524872,747558,1004,0.2
8524882,747559,1093,982.0
8524897,747563,1093,926.0
8524908,747565,1051,69.0
8524906,747565,1004,0.3
8524916,747568,1093,1030.0
8524925,747570,1004,0.3
8524927,747570,1051,67.4
8524935,747573,1093,975.0
8524944,747575,1004,0.2
8524946,747575,1051,68.6
8524954,747578,1093,993.0
8524965,747580,1051,68.3
8524963,747580,1004,0.3
8524973,747583,1093,996.0
8524984,747585,1051,68.8
8524982,747585,1004,0.3
8524992,747588,1093,972.0
8525003,747590,1051,68.2
8525001,747590,1004,0.2
8525011,747593,1093,945.0
8525022,747595,1051,68.9
8525020,747595,1004,0.3
8525030,747598,1093,959.0
8525039,747600,1004,0.3
8525041,747600,1051,69.1
8525049,747603,1093,1010.0
8525058,747605,1004,0.2
8525060,747605,1051,68.3
8525068,747608,1093,952.0
8525079,747610,1051,68.7
8525077,747610,1004,0.2
8525087,747613,1093,1020.0
8525098,747615,1051,68.8
8525096,747615,1004,0.0
8525106,747618,1093,958.0
8525115,747620,1004,0.2
8525117,747620,1051,68.8
8525120,747623,1093,975.0
8525135,747626,1004,1.01
8525136,747626,1051,68.5
8525145,747629,1093,917.0
8525156,747632,1051,66.7
8525155,747632,1004,1.4
8525164,747635,1093,890.0
8525176,747638,1051,68.2
8525175,747638,1004,1.32
8525181,747641,1093,906.0
8525195,747644,1004,1.54
8525196,747644,1051,67.8
8525206,747647,1093,880.0
8525215,747650,1004,0.95
8525216,747650,1051,67.8
8525223,747653,1093,938.0
8525236,747656,1051,68.0
8525235,747656,1004,0.9
8525245,747659,1093,1010.0
8525256,747662,1051,68.7
8525255,747662,1004,1.31
8525265,747665,1093,878.0
8525275,747668,1004,1.4
8525276,747668,1051,68.3
8525284,747671,1093,946.0
8525295,747674,1004,1.31
8525296,747674,1051,68.8
8525299,747677,1093,1010.0
8525316,747680,1051,68.7
8525315,747680,1004,1.3
8525325,747683,1093,900.0
8525335,747686,1004,1.53
8525336,747686,1051,67.7
8525343,747689,1093,893.0
8525355,747692,1004,1.16
8525356,747692,1051,67.5
8525379,747693,1005,26.8
8525378,747693,1003,1.11
8525366,747693,1004,0.55
8525367,747693,1051,68.5
8525375,747693,1093,949.0
8525384,747699,1004,0.0
8525386,747699,1051,87.7
8525392,747706,1051,86.1
8525390,747706,1004,0.0
8525438,747725,1004,9.82
8525440,747725,1051,75.9
8525446,747726,1093,134.0
8525500,747742,1051,52.6
8525498,747742,1004,27.7
8525545,747754,1004,0.0
8525547,747754,1051,87.2
8525572,747762,1051,87.0
8525570,747762,1004,0.0
8525595,747770,1004,0.0
8525597,747770,1051,85.1
8525622,747777,1051,88.4
8525620,747777,1004,0.0
8525646,747783,1051,51.2
8525644,747783,1004,29.4
8525674,747796,1051,86.3
8525672,747796,1004,0.0
8525679,747801,1051,52.4
8525677,747801,1004,29.2
8525726,747813,1051,87.4
8525724,747813,1004,0.0
8525749,747821,1004,0.0
8525751,747821,1051,85.8
8525774,747829,1004,0.0
8525776,747829,1051,87.0
8525798,747836,1004,29.3
8525800,747836,1051,52.4
8525828,747847,1051,86.2
8525826,747847,1004,0.0
8525853,747856,1051,85.5
8525851,747856,1004,0.0
8525876,747864,1004,0.0
8525878,747864,1051,85.5
8525882,747871,1004,0.0
8525884,747871,1051,87.4
8525909,747879,1051,84.4
8525907,747879,1004,0.0
8525931,747885,1004,27.6
8525933,747885,1051,51.4
8525978,747898,1004,0.0
8525980,747898,1051,86.3
8525983,747904,1004,11.7
8525985,747904,1051,76.5
8525989,747905,1093,133.0
8526044,747924,1004,0.0
8526046,747924,1051,86.5
8526069,747932,1004,0.0
8526071,747932,1051,86.3
8526094,747939,1004,0.0
8526096,747939,1051,85.7
8526119,747947,1004,0.0
8526121,747947,1051,85.8
8526143,747953,1004,9.57
8526145,747953,1051,75.6
8526151,747954,1093,123.0
8526206,747972,1051,86.5
8526204,747972,1004,0.0
8526210,747979,1004,0.0
8526212,747979,1051,86.6
8526216,747986,1004,0.0
8526218,747986,1051,84.9
8526243,747994,1051,86.5
8526241,747994,1004,0.0
8526269,747997,1051,86.3
8526272,747997,1005,2.36
8526265,747997,1003,10.7
8526268,747997,1004,0.0
8526294,748001,1004,29.8
8526296,748001,1051,51.6
8526340,748013,1004,29.2
8526342,748013,1051,51.7
8526388,748025,1051,52.3
8526386,748025,1004,29.0
8526434,748036,1051,52.0
8526432,748036,1004,29.2
8526480,748047,1051,53.1
8526478,748047,1004,28.8
8526507,748057,1051,51.2
8526505,748057,1004,30.3
8526553,748068,1051,53.1
8526551,748068,1004,28.6
8526599,748079,1051,52.0
8526597,748079,1004,29.2
8526669,748103,1051,52.1
8526667,748103,1004,29.4
8526715,748115,1051,51.6
8526713,748115,1004,28.4
8526761,748124,1051,76.1
8526759,748124,1004,10.2
8526767,748125,1093,130.0
8526821,748142,1051,53.2
8526819,748142,1004,27.8
8526865,748153,1004,28.0
8526867,748153,1051,52.5
8526911,748164,1004,28.3
8526913,748164,1051,53.3
8526957,748176,1004,29.2
8526959,748176,1051,52.0
8526986,748186,1051,52.5
8526984,748186,1004,27.2
8527011,748195,1004,29.0
8527013,748195,1051,52.3
8527057,748207,1004,28.9
8527059,748207,1051,51.8
8527105,748219,1051,51.8
8527103,748219,1004,29.7
8527149,748230,1004,27.6
8527151,748230,1051,51.5
8527179,748236,1003,16.2
8527182,748236,1005,1.02
8527177,748236,1004,28.8
8527178,748236,1051,52.1
8529178,748613,1051,75.1
8529176,748613,1004,10.2
8529184,748614,1093,132.0
8529219,748631,1051,75.8
8529217,748631,1004,10.3
8529225,748632,1093,123.0
8529265,748648,1004,9.74
8529267,748648,1051,76.0
8529273,748649,1093,131.0
8529327,748665,1051,76.2
8529325,748665,1004,9.46
8529333,748666,1093,126.0
8529387,748682,1051,75.3
8529385,748682,1004,11.6
8529393,748683,1093,117.0
8529445,748699,1004,9.68
8529447,748699,1051,76.0
8529453,748700,1093,124.0
8529505,748717,1004,10.2
8529507,748717,1051,74.8
8529513,748718,1093,135.0
8529548,748733,1051,75.2
8529546,748733,1004,10.5
8529554,748734,1093,126.0
8529587,748749,1004,8.31
8529589,748749,1051,76.5
8529595,748750,1093,140.0
8529682,748781,1004,9.88
8529684,748781,1051,76.2
8529687,748782,1093,128.0
8529744,748800,1051,75.6
8529742,748800,1004,10.2
8529750,748801,1093,125.0
8529809,748818,1004,8.91
8529811,748818,1051,76.8
8529817,748819,1093,134.0
8529869,748835,1004,9.39
8529871,748835,1051,76.8
8529877,748836,1093,127.0
8529931,748852,1051,75.8
8529929,748852,1004,9.86
8529963,748868,1051,75.5
8529961,748868,1004,10.1
8529995,748884,1051,75.6
8529993,748884,1004,10.1
8530001,748885,1093,128.0
8530055,748902,1051,75.8
8530053,748902,1004,9.62
8530061,748903,1093,123.0
8530113,748917,1004,9.95
8530115,748917,1051,75.5
8530121,748918,1093,129.0
8530178,748937,1051,75.8
8530176,748937,1004,9.85
8530184,748938,1093,129.0
8530238,748954,1051,76.0
8530236,748954,1004,9.79
8530244,748955,1093,132.0
8530321,748967,1005,0.96
8530310,748967,1004,9.96
8530288,748967,1003,12.4
8530306,748967,1051,75.8
8530295,748967,1093,129.0
8530430,748971,1051,14.0
8530429,748971,1004,36.0
8530438,748972,1093,1770.0
8530448,748976,1093,1400.0
8530520,748980,1051,10.2
8530519,748980,1004,41.9
8530580,748984,1004,41.9
8530588,748985,1093,1760.0
8530596,748987,1051,3.12
8530654,748991,1004,39.7
8530655,748991,1051,13.8
8530663,748992,1093,1640.0
8530731,748999,1051,8.27
8530729,748999,1004,31.8
8530739,749000,1093,1810.0
8530804,749006,1004,34.1
8530806,749006,1051,7.57
8530814,749007,1093,2280.0
8530830,749011,1093,2020.0
8530895,749015,1004,40.2
8530896,749015,1051,15.6
8530899,749018,1093,1780.0
8530971,749022,1004,33.5
8530972,749022,1051,19.8
8530982,749025,1093,1940.0
8531048,749029,1051,10.6
8531047,749029,1004,35.1
8531052,749032,1093,1930.0
8531123,749036,1004,42.6
8531124,749036,1051,5.13
8531128,749039,1093,1980.0
8531200,749043,1051,17.7
8531199,749043,1004,39.5
8531203,749046,1051,12.1
8531202,749046,1004,42.2
8531274,749049,1093,2100.0
8531277,749052,1004,33.9
8531278,749052,1051,18.1
8531343,749055,1093,2030.0
8531353,749059,1051,26.8
8531352,749059,1004,34.7
8531418,749061,1093,1480.0
8531427,749065,1004,37.7
8531428,749065,1051,12.4
8531499,749068,1093,1970.0
8531503,749071,1051,12.4
8531502,749071,1004,41.5
8531570,749073,1093,1800.0
8531584,749077,1093,2110.0
8531595,749079,1051,12.3
8531592,749079,1004,41.5
8531597,749082,1051,22.9
8531596,749082,1004,38.9
8531662,749085,1093,1810.0
8531734,749089,1093,2090.0
8531742,749091,1004,32.8
8531745,749091,1051,14.0
8531809,749095,1093,1720.0
8531817,749097,1004,44.8
8531820,749097,1051,9.24
8531884,749101,1093,1800.0
8531892,749103,1004,32.1
8531895,749103,1051,20.1
8531959,749107,1093,1980.0
8531967,749109,1004,38.0
8531970,749109,1051,9.59
8532034,749113,1093,1820.0
8532045,749115,1051,25.0
8532043,749115,1004,27.3
8532105,749119,1051,9.81
8532103,749119,1004,36.8
8532113,749120,1093,1500.0
8532178,749126,1004,29.7
8532180,749126,1051,15.0
8532188,749127,1093,1550.0
8532253,749133,1004,28.1
8532255,749133,1051,7.91
8532263,749134,1093,1830.0
8532330,749139,1051,19.6
8532328,749139,1004,27.6
8532338,749140,1093,1540.0
8532405,749145,1051,16.3
8532403,749145,1004,30.0
8532413,749146,1093,1870.0
8532480,749152,1051,7.83
8532478,749152,1004,35.7
8532488,749153,1093,2070.0
8532502,749157,1093,1570.0
8532570,749161,1051,20.3
8532569,749161,1004,26.2
8532577,749164,1093,1550.0
8532645,749168,1004,39.7
8532646,749168,1051,17.3
8532650,749171,1093,1470.0
8532721,749175,1004,37.2
8532722,749175,1051,18.3
8532725,749178,1093,1560.0
8532797,749182,1004,40.4
8532798,749182,1051,12.9
8532806,749185,1093,1780.0
8532874,749189,1051,15.6
8532873,749189,1004,42.0
8532877,749192,1093,1960.0
8532950,749196,1051,7.48
8532949,749196,1004,34.3
8532959,749199,1093,2210.0
8533020,749201,1051,17.5
8533019,749201,1004,35.1
8533034,749205,1093,2400.0
8533095,749207,1051,13.0
8533092,749207,1004,37.9
8533109,749211,1093,1690.0
8533170,749213,1051,19.6
8533167,749213,1004,39.1
8533184,749217,1093,1620.0
8533244,749219,1004,40.6
8533245,749219,1051,14.5
8533259,749223,1093,2240.0
8533319,749225,1051,18.6
8533318,749225,1004,30.1
8533334,749229,1093,2220.0
8533395,749231,1051,12.7
8533392,749231,1004,38.6
8533409,749235,1093,2100.0
8533476,749239,1051,12.0
8533475,749239,1004,42.8
8533484,749242,1093,1750.0
8533552,749246,1051,7.47
8533551,749246,1004,42.7
8533556,749249,1093,2100.0
8533628,749253,1051,10.7
8533627,749253,1004,45.6
8533638,749256,1093,1650.0
8533703,749260,1004,44.9
8533704,749260,1051,13.1
8533709,749263,1093,1840.0
8533780,749267,1051,15.3
8533779,749267,1004,45.2
8533784,749270,1093,2150.0
8533855,749274,1004,42.3
8533856,749274,1051,8.26
8533866,749277,1093,1730.0
8533932,749280,1004,33.4
8533929,749280,1051,15.8
8533934,749284,1093,1870.0
8534004,749287,1004,31.1
8534005,749287,1051,19.3
8534015,749290,1093,1670.0
8534080,749293,1004,31.1
8534079,749293,1051,14.1
8534088,749302,1093,2120.0
8534157,749305,1004,36.6
8534155,749305,1051,13.6
8534212,749309,1051,23.6
8534210,749309,1004,26.3
8534223,749312,1093,1590.0
8534286,749317,1051,24.0
8534284,749317,1004,32.4
8534297,749319,1093,1730.0
8534360,749324,1051,27.2
8534358,749324,1004,30.7
8534371,749326,1093,1640.0
8534432,749331,1004,30.6
8534434,749331,1051,26.1
8534444,749333,1093,1280.0
8534506,749338,1004,25.8
8534508,749338,1051,14.2
8534519,749341,1093,2590.0
8534580,749346,1004,30.5
8534582,749346,1051,16.9
8534592,749349,1093,1400.0
8534661,749354,1051,14.5
8534660,749354,1004,39.3
8534669,749355,1093,1740.0
8534729,749359,1004,38.2
8534730,749359,1051,9.13
8534738,749360,1093,1930.0
8534799,749364,1051,18.5
8534798,749364,1004,36.7
8534807,749365,1093,1340.0
8534873,749370,1004,35.1
8534874,749370,1051,10.3
8534882,749371,1093,1720.0
8534948,749376,1004,36.4
8534949,749376,1051,10.1
8534957,749377,1093,1760.0
8535023,749382,1004,34.1
8535024,749382,1051,19.8
8535032,749383,1093,1320.0
8535097,749387,1093,1580.0
8535108,749389,1051,6.28
8535105,749389,1004,47.9
8535172,749393,1093,2040.0
8535183,749395,1051,8.45
8535180,749395,1004,34.9
8535247,749399,1093,1970.0
8535255,749401,1004,41.3
8535258,749401,1051,10.4
8535322,749405,1093,1700.0
8535333,749407,1051,4.91
8535331,749407,1004,33.9
8535397,749411,1093,2250.0
8535408,749413,1051,11.3
8535406,749413,1004,37.6
8535472,749417,1093,1960.0
8535480,749419,1004,38.3
8535483,749419,1051,10.4
8535575,749420,1005,2.1
8535551,749420,1093,1830.0
8535543,749420,1051,14.2
8535560,749420,1003,40.9
8535542,749420,1004,36.5
9635833,789775,1093,6.0
9635837,789778,1051,17.4
9635838,789779,1004,80.6
9635846,789783,1093,12.0
9635850,789786,1051,17.5
9635851,789787,1004,80.5
9635859,789790,1093,7.0
9635863,789793,1051,17.5
9635864,789794,1004,82.6
9635872,789798,1093,7.0
9635876,789801,1051,17.4
9635877,789802,1004,81.2
9635885,789806,1093,11.0
9635889,789809,1051,17.4
9635890,789810,1004,82.6
9635898,789814,1093,8.0
9635902,789817,1051,17.0
9635903,789818,1004,81.1
9635959,789823,1093,17.0
9635963,789826,1051,17.9
9635964,789827,1004,81.8
9635972,789828,1004,81.5
9635973,789828,1093,10.0
9635976,789828,1051,17.4
9635980,789831,1051,9.78
9635979,789831,1004,1.5
9635990,789832,1093,3.0
9636000,789841,1051,9.47
9635999,789841,1004,1.8
9636009,789842,1093,3.0
9636019,789852,1004,1.4
9636020,789852,1051,10.4
9636030,789853,1093,3.0
9636040,789862,1051,9.51
9636039,789862,1004,1.2
9636050,789863,1093,3.0
9636060,789872,1051,9.32
9636059,789872,1004,1.5
9636070,789873,1093,3.0
9636079,789882,1004,1.5
9636080,789882,1051,10.5
9636090,789883,1093,0.0
9636110,789890,1005,77.3
9636105,789890,1003,10.9
9636109,789890,1004,1.48
9636112,789890,1051,9.83
9636102,789890,1093,2.0
9636124,789893,1051,10.7
9636123,789893,1004,1.5
9636134,789894,1093,3.0
9636143,789903,1004,1.3
9636144,789903,1051,13.0
9636154,789904,1093,3.0
9636164,789913,1051,13.0
9636163,789913,1004,1.5
9636174,789914,1093,3.0
9636183,789923,1004,1.5
9636184,789923,1051,10.0
9636194,789924,1093,7.0
9636204,789933,1051,13.1
9636203,789933,1004,1.5
9636214,789934,1093,3.0
9636224,789943,1051,10.3
9636223,789943,1004,1.6
9636234,789944,1093,3.0
9636252,789951,1003,13.1
9636244,789951,1005,73.2
9636243,789951,1004,1.48
9636257,789951,1093,4.0
9636246,789951,1051,11.7
9636267,789954,1004,2.3
9636268,789954,1051,8.19
9636278,789955,1093,3.0
9636289,789965,1051,10.4
9636288,789965,1004,1.5
9636299,789966,1093,3.0
9636309,789976,1004,1.6
9636310,789976,1051,13.5
9636320,789977,1093,3.0
9636330,789987,1004,1.5
9636331,789987,1051,12.9
9636341,789988,1093,0.0
9636352,789998,1051,11.8
9636351,789998,1004,1.6
9636362,789999,1093,3.0
9636373,790009,1051,9.72
9636372,790009,1004,1.7
9636383,790010,1093,3.0
9636392,790018,1004,1.7
9636395,790018,1051,11.1
9636405,790018,1093,2.0
9636411,790018,1003,12.0
9636393,790018,1005,74.6
9636419,790021,1051,9.5
9636418,790021,1004,2.5
9636429,790022,1093,4.0
9636440,790032,1051,9.39
9636439,790032,1004,2.6
9636450,790033,1093,3.0
9636460,790043,1004,2.6
9636461,790043,1051,8.87
9636471,790044,1093,3.0
9636482,790054,1051,10.7
9636481,790054,1004,2.5
9636492,790055,1093,3.0
9636503,790065,1051,9.63
9636502,790065,1004,3.7
9636513,790066,1093,3.0
9636523,790076,1004,2.5
9636524,790076,1051,8.56
9636534,790077,1093,3.0
9636560,790085,1093,3.0
9636544,790085,1005,71.2
9636546,790085,1051,9.44
9636543,790085,1004,2.73
9636553,790085,1003,15.1
9636569,790088,1004,1.8
9636570,790088,1051,9.79
9636580,790089,1093,3.0
9636589,790098,1004,1.6
9636590,790098,1051,10.8
9636600,790099,1093,3.0
9636609,790108,1004,1.6
9636610,790108,1051,9.65
9636620,790109,1093,3.0
9636630,790118,1051,9.44
9636629,790118,1004,1.6
9636640,790119,1093,3.0
9636649,790128,1004,1.6
9636650,790128,1051,10.9
9636660,790129,1093,3.0
9636670,790138,1051,13.4
9636669,790138,1004,1.7
9636680,790139,1093,0.0
9636694,790146,1093,3.0
9636705,790146,1004,1.65
9636689,790146,1003,14.3
9636699,790146,1051,10.7
9636706,790146,1005,72.8
9636714,790149,1051,12.4
9636713,790149,1004,1.4
9636724,790150,1093,12.0
9636734,790160,1004,1.2
9636735,790160,1051,10.0
9636745,790161,1093,3.0
9636756,790171,1051,12.5
9636755,790171,1004,1.2
9636767,790173,1093,3.0
9636776,790183,1004,1.4
9636777,790183,1051,12.4
9636787,790184,1093,11.0
9636798,790194,1051,10.7
9636797,790194,1004,1.1
9636808,790195,1093,0.0
9636819,790205,1051,11.8
9636818,790205,1004,1.5
9636829,790206,1093,0.0
9636844,790214,1004,1.3
9636845,790214,1005,79.8
9636847,790214,1051,11.6
9636857,790214,1093,5.0
9636848,790214,1003,6.94
9636864,790217,1004,1.6
9636865,790217,1051,9.45
9636875,790218,1093,0.0
9636889,790228,1004,2.8
9636890,790228,1051,12.1
9636900,790229,1093,0.0
9636915,790240,1004,1.0
9636916,790240,1051,11.9
9636926,790242,1093,0.0
9636941,790253,1004,1.9
9636942,790253,1051,9.43
9636952,790254,1093,0.0
9636967,790265,1051,10.9
9636968,790266,1004,1.4
9636978,790267,1093,0.0
9637019,790276,1003,6.2
9636994,790276,1051,10.8
9637004,790276,1093,0.0
9637020,790276,1005,80.8
9636993,790276,1004,1.74
9637099,790283,1093,534.0
9637121,790290,1051,16.0
9637122,790291,1004,82.6
9637182,790299,1093,555.0
9637206,790308,1051,16.1
9637207,790309,1004,81.6
9637267,790317,1093,513.0
9637284,790323,1051,16.2
9637285,790324,1004,82.2
9637345,790332,1093,437.0
9637371,790340,1051,15.9
9637372,790341,1004,83.6
9637432,790351,1093,643.0
9637456,790360,1051,11.0
9637457,790361,1004,88.1
9637536,790370,1093,520.0
9637566,790378,1051,16.7
9637567,790379,1004,81.3
9637646,790388,1093,412.0
9637680,790400,1051,15.9
9637681,790401,1004,81.7
9637760,790410,1093,582.0
9637776,790415,1051,16.3
9637777,790416,1004,81.3
9637856,790425,1093,422.0
9637876,790434,1051,16.8
9637877,790435,1004,80.3
9637956,790444,1093,461.0
9637982,790455,1051,16.1
9637983,790456,1004,81.2
9638043,790464,1093,598.0
9638068,790471,1051,15.8
9638069,790472,1004,82.0
9638129,790480,1093,612.0
9638154,790487,1051,15.6
9638155,790488,1004,82.4
9638216,790496,1093,521.0
9638242,790504,1051,16.4
9638243,790505,1004,80.3
9638298,790508,1004,82.2
9638319,790508,1051,15.8
9638269,790508,1093,524.0
9638393,790516,1093,2.0
9638395,790518,1051,88.2
9638396,790518,1003,1.12
9638398,790518,1004,0.1
9638417,790527,1093,2.0
9638422,790529,1004,0.2
9638420,790529,1003,1.15
9638419,790529,1051,87.3
9638441,790539,1093,0.0
9638446,790541,1004,0.0
9638443,790541,1051,88.0
9638444,790541,1003,0.96
9638465,790551,1093,4.0
9638468,790553,1003,0.81
9638470,790553,1004,0.1
9638467,790553,1051,87.8
9638489,790562,1093,0.0
9638491,790564,1051,91.3
9638492,790564,1003,0.72
9638494,790564,1004,0.0
9638513,790573,1093,0.0
9638515,790575,1051,88.8
9638516,790575,1003,0.89
9638518,790575,1004,0.2
9638545,790577,1005,9.93
9638542,790577,1004,0.1
9638539,790577,1051,88.6
9638537,790577,1093,1.0
9638540,790577,1003,0.94
9638565,790585,1093,0.0
9638570,790587,1004,0.0
9638567,790587,1051,91.0
9638568,790587,1003,0.88
9638589,790596,1093,0.0
9638591,790598,1051,88.5
9638592,790598,1003,0.93
9638594,790598,1004,0.1
9638612,790608,1093,4.0
9638615,790610,1003,0.7
9638614,790610,1051,91.1
9638617,790610,1004,0.0
9638636,790619,1093,0.0
9638639,790621,1003,0.83
9638638,790621,1051,88.9
9638641,790621,1004,0.2
9638660,790630,1093,0.0
9638665,790632,1004,0.0
9638663,790632,1003,0.93
9638662,790632,1051,89.6
9638683,790642,1093,3.0
9638688,790644,1004,0.0
9638685,790644,1051,91.6
9638686,790644,1003,0.72
9638712,790646,1004,0.05
9638710,790646,1003,0.83
